"","category","word","mean_rating"
"72","deadline","must",7.57142857142857
"73","deadline","near",8.26315789473684
"74","deadline","nervous",7.05882352941176
"75","deadline","newspap",8
"76","deadline","newspap publish",8.54545454545454
"77","deadline","oblig",8.42857142857143
"78","deadline","overdu",7.44444444444444
"79","deadline","paper",7.52631578947368
"80","deadline","particular date",9.90909090909091
"81","deadline","piec of work",9.33333333333333
"82","deadline","plan",7.57142857142857
"83","deadline","prepar",8.14285714285714
"84","deadline","prepared",8.11111111111111
"85","deadline","pressur",9.125
"86","deadline","pressur level",9.375
"87","deadline","pressur sensat",7.6
"88","deadline","procrastin",8.66666666666667
"89","deadline","project",7.64285714285714
"90","deadline","public",7.5
"91","deadline","quick",7.2
"92","deadline","rapid",7.6
"93","deadline","reach",7.44444444444444
"94","deadline","report",8.2
"95","deadline","requir",7.92857142857143
"96","deadline","respons",7.05263157894737
"97","deadline","rigid",8
"98","deadline","rule",8
"99","deadline","rush",8.62068965517241
"100","deadline","schedul",8
"101","deadline","school day",7.75
"102","deadline","schoolwork",9.4
"103","deadline","send off",8.44444444444444
"104","deadline","set",8
"105","deadline","step on it",7.25
"106","deadline","stop",8
"107","deadline","stop point",8.22222222222222
"108","deadline","stricter",7.72727272727273
"109","deadline","student",7.46666666666667
"110","deadline","supervisor",8.26315789473684
"111","deadline","tardili",7.33333333333333
"112","deadline","target",7.28571428571429
"113","deadline","task",9
"114","deadline","teamwork",7.2
"115","deadline","termin point",7.54545454545455
"116","deadline","terminus ad quem",8.8
"117","deadline","time",7.5
"118","deadline","time consum",7.41666666666667
"119","deadline","time limit",9.77777777777778
"120","deadline","time manag",9.63636363636364
"121","deadline","time pressur",9.58333333333333
"122","deadline","time run out",9.5
"123","deadline","undertak",7.11111111111111
"124","deadline","univers",8.66666666666667
"125","deadline","upcom",9.44444444444444
"126","deadline","well-organis",7.375
"127","deadline","work",7.23076923076923
"128","deadline","work on",9.375
"129","deadline","work toward",7.33333333333333
"130","deadline","workplac",9.44444444444444
"131","desperation","agit",7.63636363636364
"132","desperation","agoni",8.88888888888889
"133","desperation","alcohol",7.46666666666667
"134","desperation","anger",8.85714285714286
"135","desperation","anguish",7.875
"136","desperation","anxious",7.68421052631579
"137","desperation","aw",7.375
"138","desperation","beg",8.93939393939394
"139","desperation","beggar",7.5
"140","desperation","broke",7.7
"141","desperation","chanc",7.5
"142","desperation","chao",7.84615384615385
"143","desperation","cri",8.45454545454546
"144","desperation","cri out",9.3
"145","desperation","depriv",7.77777777777778
"146","desperation","desir",7.36363636363636
"147","desperation","despair",9.11111111111111
"148","desperation","desper",9.51724137931035
"149","desperation","destitut",8.85714285714286
"150","desperation","difficulti",7.68421052631579
"151","desperation","dire",9
"152","desperation","discomfort",7.36363636363636
"153","desperation","dismay",7.63636363636364
"154","desperation","distraught",7.5
"155","desperation","distress",9.23529411764706
"156","desperation","do-or-di",7.55555555555556
"157","desperation","doom",7.375
"158","desperation","emerg",7.72727272727273
"159","desperation","emot",8.08
"160","desperation","empti",7.6
"161","desperation","exasper",7.22222222222222
"162","desperation","failur",7.5
"163","desperation","fed up",7.1
"164","desperation","feel",7.625
"165","desperation","final stage",7.92307692307692
"166","desperation","frantic",9.36363636363636
"167","desperation","frustrat",8.36842105263158
"168","desperation","give up",7.94444444444444
"169","desperation","gloomi",7.33333333333333
"170","desperation","great depress",7.55555555555556
"171","desperation","hard time",9.33333333333333
"172","desperation","harm",7.66666666666667
"173","desperation","hast",7.6
"174","desperation","heartach",7.3
"175","desperation","helpless",8.625
"176","desperation","homeless",8
"177","desperation","hopeless",7.79310344827586
"178","desperation","hunger",8
"179","desperation","hurt",7.39285714285714
"180","desperation","impati",8.14285714285714
"181","desperation","isol",7.27272727272727
"182","desperation","last chanc",8.44444444444444
"183","desperation","last choic",8.66666666666667
"184","desperation","last hope",9.18181818181818
"185","desperation","last resort",9.84615384615385
"186","desperation","law-break",7.5
"187","desperation","loneli",7.44444444444444
"188","desperation","lost",7.77777777777778
"189","desperation","low",7.3
"190","desperation","miseri",7.27272727272727
"191","desperation","mixed-up",8.33333333333333
"192","desperation","natur depress",7.25
"193","desperation","need",7.75609756097561
"194","desperation","needi",8.4
"195","desperation","neediest",7.54545454545455
"196","desperation","nervous",7.88888888888889
"197","desperation","no escap",8.22222222222222
"198","desperation","no way out",8.71428571428571
"199","desperation","outcri",8.90909090909091
"200","desperation","panic",8
"201","desperation","panick",8.1
"202","desperation","pauper",8
"203","desperation","plea",8.4
"204","desperation","plead",8.43243243243243
"205","desperation","pleas",8.42857142857143
"206","desperation","poverty-stricken",7.85714285714286
"207","desperation","powerless",8.08333333333333
"208","desperation","pressur",7.125
"209","desperation","problem",8.41176470588235
"210","desperation","psychiatr",7.1
"211","desperation","rash decis",7.22222222222222
"212","desperation","reckless",7.73684210526316
"213","desperation","risk",7.25
"214","desperation","sad",7.4
"215","desperation","scari",7.45454545454545
"216","desperation","scrambl",7.5
"217","desperation","scream",8
"218","desperation","shout out",8
"219","desperation","sorrow",8.23529411764706
"220","desperation","starv",7.20689655172414
"221","desperation","strand",9
"222","desperation","stress",8.13333333333333
"223","desperation","struggl",8.96774193548387
"224","desperation","suffer",8.2
"225","desperation","suffoc",7.1
"226","desperation","surrend",7.44444444444444
"227","desperation","surviv",7.7
"228","desperation","tear",7.90909090909091
"229","desperation","terrifi",8.26666666666667
"230","desperation","threat",7.41176470588235
"231","desperation","throw in the towel",8.88888888888889
"232","desperation","torment",7.95
"233","desperation","tragic",7.11111111111111
"234","desperation","tri anyth",9
"235","desperation","tri everyth",9.28571428571429
"236","desperation","tri time",8
"237","desperation","troubl",7.18181818181818
"238","desperation","unhappi",7.75
"239","desperation","urgent",8.75
"240","desperation","vulner",7.2
"241","desperation","want",7.14285714285714
"242","desperation","weep",8
"243","desperation","wish",8.09523809523809
"244","desperation","worri",7.52631578947368
"245","desperation","yell",7.55
"246","fixation","all-encompass",8.625
"247","fixation","attent",7.41666666666667
"248","fixation","badger",7.85714285714286
"249","fixation","behaviour",7.42105263157895
"250","fixation","center of attent",7.63636363636364
"251","fixation","center on",9
"252","fixation","compuls",7.94444444444444
"253","fixation","concentr",7.48387096774194
"254","fixation","concentr on",9.22222222222222
"255","fixation","creepi",7.875
"256","fixation","delus",8.09090909090909
"257","fixation","desir",8
"258","fixation","driven",8
"259","fixation","eager",7.3
"260","fixation","engross",8.5
"261","fixation","entranc",7.25
"262","fixation","fanat",7.60714285714286
"263","fixation","fascin",7.61111111111111
"264","fixation","feel",7.36363636363636
"265","fixation","fixat",9.8
"266","fixation","focal point",7.7
"267","fixation","focus",8.73684210526316
"268","fixation","focus on",10
"269","fixation","focuss",8.77777777777778
"270","fixation","gaze",8
"271","fixation","groupi",7.3
"272","fixation","habit",7.11111111111111
"273","fixation","harass",7.77777777777778
"274","fixation","hold",7.625
"275","fixation","infatu",9.47368421052632
"276","fixation","jealous",8.22222222222222
"277","fixation","jealousi",7.33333333333333
"278","fixation","keep an eye on",7.63636363636364
"279","fixation","lover",7.44444444444444
"280","fixation","lust",7.75
"281","fixation","narcissist",7.28571428571429
"282","fixation","obsess",9.52830188679245
"283","fixation","obsession",9.25
"284","fixation","obsessive-compuls",9.9
"285","fixation","ocd",9.44444444444444
"286","fixation","overwhelm",7.71428571428571
"287","fixation","paranoia",8.42857142857143
"288","fixation","passion",8.44444444444444
"289","fixation","possess",7.8
"290","fixation","preoccup",8.875
"291","fixation","pursual",8.16666666666667
"292","fixation","rigid mind-set",7.22222222222222
"293","fixation","sociopath",7.2
"294","fixation","stalk",8.3
"295","fixation","stalker",8.09090909090909
"296","fixation","stare",7.20512820512821
"297","fixation","think",7.88888888888889
"298","fixation","thought",9.125
"299","fixation","unblink",9
"300","fixation","uptight",8
"301","fixation","want",8.375
"302","fixation","watch",8
"303","fixation","watch over",7.71428571428571
"304","frustration","aggress",7.44
"305","frustration","aggriev",9.11111111111111
"306","frustration","agit",8.25
"307","frustration","anger",8.65
"308","frustration","angri",9.4375
"309","frustration","angst",7.18181818181818
"310","frustration","anguish",7.08333333333333
"311","frustration","annoy",9.32
"312","frustration","anxieti",7.84210526315789
"313","frustration","anxious",7.11764705882353
"314","frustration","bankruptci",7.14285714285714
"315","frustration","bemoan",7.63636363636364
"316","frustration","bewilder",7.25
"317","frustration","bother",7.69230769230769
"318","frustration","bottl up",7.15384615384615
"319","frustration","build up",7.08333333333333
"320","frustration","come on",8
"321","frustration","complain",7.55555555555556
"322","frustration","cri",8.09523809523809
"323","frustration","crisi",7.625
"324","frustration","defeat",7.58333333333333
"325","frustration","despair",9.4
"326","frustration","difficult",7.76923076923077
"327","frustration","disappoint",8.47619047619048
"328","frustration","discomfort",7.22222222222222
"329","frustration","disconcert",7.625
"330","frustration","discont",8.15
"331","frustration","disench",7.25
"332","frustration","disgruntl",8.33333333333333
"333","frustration","displeas",7.73333333333333
"334","frustration","displeasur",8.42857142857143
"335","frustration","distraught",7.63636363636364
"336","frustration","distress",8.45454545454546
"337","frustration","embitt",7.2
"338","frustration","emot",7.69230769230769
"339","frustration","end of tether",7.28571428571429
"340","frustration","envious",7.11111111111111
"341","frustration","escal",7.44444444444444
"342","frustration","exasper",9
"343","frustration","feel",8.11111111111111
"344","frustration","frustrat",10
"345","frustration","furi",7.23076923076923
"346","frustration","furious",8.8
"347","frustration","give up",7.31578947368421
"348","frustration","gloomi",7.25
"349","frustration","goddam",7.5
"350","frustration","goddamn",7.4
"351","frustration","grievanc",7.57894736842105
"352","frustration","helpless",7.04761904761905
"353","frustration","hold back",7.33333333333333
"354","frustration","hopeless",8.47058823529412
"355","frustration","impati",8.875
"356","frustration","infuri",7.57142857142857
"357","frustration","irat",8.38461538461539
"358","frustration","ire",8.6
"359","frustration","irk",8.44444444444444
"360","frustration","irrit",9.16
"361","frustration","kibosh",7.66666666666667
"362","frustration","lash out",9.57142857142857
"363","frustration","lose hope",8.25
"364","frustration","mif",7.4
"365","frustration","mood",7.25
"366","frustration","negat",8.05555555555556
"367","frustration","negativ",7.625
"368","frustration","nuisanc",7.45454545454545
"369","frustration","outburst",8.66666666666667
"370","frustration","pain",7.54545454545455
"371","frustration","pain in the ass",8.77777777777778
"372","frustration","pain in the neck",8.22222222222222
"373","frustration","piss",8.54545454545454
"374","frustration","piss off",9.77777777777778
"375","frustration","powerless",8.45
"376","frustration","problem",8.93333333333333
"377","frustration","rage",7.8
"378","frustration","red-fac",7.2
"379","frustration","regret",7.14285714285714
"380","frustration","resign",7.875
"381","frustration","restless",7.55555555555556
"382","frustration","roil",8.83333333333333
"383","frustration","sad",8.28571428571429
"384","frustration","see red",8.9
"385","frustration","shaki",7.125
"386","frustration","shock",7.2
"387","frustration","short fuse",9.54545454545454
"388","frustration","snappish",9
"389","frustration","stalem",8.375
"390","frustration","strain",7.44444444444444
"391","frustration","stress",8.96875
"392","frustration","suffer",7.66666666666667
"393","frustration","suppress",7.125
"394","frustration","tantrum",9.25
"395","frustration","tear",8.66666666666667
"396","frustration","temper",8
"397","frustration","tempera",7.77777777777778
"398","frustration","tens",8.38888888888889
"399","frustration","tens up",8
"400","frustration","tension",8.3
"401","frustration","throw in the towel",9
"402","frustration","troubl",7.3
"403","frustration","unhappi",8.625
"404","frustration","unsatisfi",8.2
"405","frustration","unwilling",7.3
"406","frustration","upset",8.85
"407","frustration","vex",9
"408","frustration","vexat",7.85714285714286
"409","frustration","violent",7.25
"410","frustration","walk away",8.85714285714286
"411","frustration","walk off",7.81818181818182
"412","god","abid by",7.2
"413","god","al-qur'an",8.42857142857143
"414","god","all-mighti",9.875
"415","god","all-pow",8.25
"416","god","allah",9.66666666666667
"417","god","almighti",8.66666666666667
"418","god","ancient",7.625
"419","god","angel",9
"420","god","anglican",8
"421","god","apocalyps",8.25
"422","god","apostl",9.5
"423","god","apostol",7.25
"424","god","archbishop",7.75
"425","god","armageddon",7.5
"426","god","baptist",7.85714285714286
"427","god","belief",9.6
"428","god","believ",8.83333333333333
"429","god","bibl",9.81818181818182
"430","god","biblic",9.88888888888889
"431","god","bless",8.73809523809524
"432","god","brother love",7.45454545454545
"433","god","buddhism",8.66666666666667
"434","god","cathedr",9.72727272727273
"435","god","cathol",9
"436","god","catholic",9.25
"437","god","chapel",9.27272727272727
"438","god","chaplain",7.66666666666667
"439","god","charit",7.11111111111111
"440","god","christ",9.75
"441","god","christendom",9.36363636363636
"442","god","christian",9.54838709677419
"443","god","christian bibl",9.3
"444","god","christian church",9.8
"445","god","christian religion",9.25
"446","god","church",9.72727272727273
"447","god","church build",9.55555555555556
"448","god","church servic",10
"449","god","churchman",7.375
"450","god","clemenc",7.5
"451","god","clergi",9.5
"452","god","clergyman",9.3
"453","god","cleric",7.9
"454","god","compass",8.6
"455","god","congreg",8.31578947368421
"456","god","consecr",7.66666666666667
"457","god","creation",8.28571428571429
"458","god","creator",9.23529411764706
"459","god","crown of thorn",9.5
"460","god","crucifi",8.33333333333333
"461","god","crucifixion",7.72727272727273
"462","god","dedic",8.125
"463","god","deiti",9.47368421052632
"464","god","devoted",9
"465","god","diocesan",7.25
"466","god","divin",8
"467","god","drive forc",7.6
"468","god","ecclesiast",8.16666666666667
"469","god","eden",8.66666666666667
"470","god","elysian",8
"471","god","entiti",8.6875
"472","god","etern",8.875
"473","god","ethic code",8
"474","god","evangel",9.14285714285714
"475","god","extremist",7.77777777777778
"476","god","fabl",7.5
"477","god","faith",9.125
"478","god","father",9.44444444444444
"479","god","follow",7.6
"480","god","forgiv",9.75
"481","god","gabriel",7.27272727272727
"482","god","ganesha",10
"483","god","god",9.88461538461539
"484","god","god almighti",8.7
"485","god","god will",9.1
"486","god","goddess",9.43478260869565
"487","god","godless",7.22222222222222
"488","god","godlik",8.75
"489","god","good shepherd",7.14285714285714
"490","god","grace",9.33333333333333
"491","god","great power",9.71428571428571
"492","god","greatest",7.125
"493","god","hade",8.6
"494","god","happi",9.2
"495","god","heaven",9.28571428571429
"496","god","hell",7.18181818181818
"497","god","herculean",7.88888888888889
"498","god","higher be",9.90909090909091
"499","god","holi",9.75
"500","god","holi book",10
"501","god","holi man",9.45454545454546
"502","god","holi person",9.77777777777778
"503","god","holi place",8.9
"504","god","holi scriptur",9.77777777777778
"505","god","holi word",8.4
"506","god","holi writ",8.375
"507","god","ideolog",8.8125
"508","god","idolatri",7.28571428571429
"509","god","idolis",7.11111111111111
"510","god","immort",8.27777777777778
"511","god","invinc",7.15384615384615
"512","god","invis",9.875
"513","god","jehovah",8.81818181818182
"514","god","jesus",9.88888888888889
"515","god","jesus christ",9.6
"516","god","jesus of nazareth",9.75
"517","god","judaism",8.38461538461539
"518","god","koran",8.22222222222222
"519","god","lord",9.33333333333333
"520","god","love",7.90909090909091
"521","god","loving-kind",8.27272727272727
"522","god","loyalti",7.33333333333333
"523","god","major power",9.22222222222222
"524","god","maker",7.5
"525","god","masjid",10
"526","god","mass",7.44444444444444
"527","god","messiah",8.8
"528","god","mighti",9.55555555555556
"529","god","mind",8.57142857142857
"530","god","missionari work",8.22222222222222
"531","god","monasteri",9.5
"532","god","moral",7.2258064516129
"533","god","moral principl",7.90909090909091
"534","god","moslem",9.4
"535","god","mosqu",8.52631578947368
"536","god","muhammad",9.125
"537","god","myth",8
"538","god","mytholog",8.45454545454546
"539","god","nonexist",7.25
"540","god","omnipot",7.28571428571429
"541","god","oracl",7.75
"542","god","organis religion",9.55555555555556
"543","god","padr",9.66666666666667
"544","god","pantheism",7.875
"545","god","paradis",8.33333333333333
"546","god","parish",8.66666666666667
"547","god","passion",8.33333333333333
"548","god","pastor",8.68421052631579
"549","god","peac",7.83333333333333
"550","god","pharo",8
"551","god","philosoph system",7.6
"552","god","philosophi",9
"553","god","pilgrimag",8.4
"554","god","polyth",9
"555","god","power",8.59459459459459
"556","god","pray",9.44444444444444
"557","god","prayer",9.75
"558","god","preach",8.02857142857143
"559","god","preacher",8.92307692307692
"560","god","priest",9.5
"561","god","promis land",8
"562","god","propheci",8.6
"563","god","prophesi",7.88888888888889
"564","god","prophet",9.05263157894737
"565","god","protest",7.8
"566","god","protestant",7.9
"567","god","qaida",10
"568","god","quran",9
"569","god","rabbin",10
"570","god","raptur",7.71428571428571
"571","god","rector",8
"572","god","religi",9.75
"573","god","religi belief",9.45454545454546
"574","god","religion",9.86363636363636
"575","god","respect",7.63636363636364
"576","god","resurrect",8.85714285714286
"577","god","rite",7.57142857142857
"578","god","ritual",8.95
"579","god","rule",7.41176470588235
"580","god","sacr",9.28571428571429
"581","god","saint",8.55555555555556
"582","god","sanctifi",7.8
"583","god","saviour",9.57142857142857
"584","god","sermon",9.29411764705882
"585","god","shiva",9.33333333333333
"586","god","sin",8.08333333333333
"587","god","societi",7.33333333333333
"588","god","soul",7.66666666666667
"589","god","spirit",9.11111111111111
"590","god","spiritu",9.44444444444444
"591","god","supernatur",7.875
"592","god","superpow",8.14285714285714
"593","god","surveil",8
"594","god","synagogu",8.63157894736842
"595","god","templ",9.1875
"596","god","testament",9.41666666666667
"597","god","the nazaren",8.875
"598","god","theism",8.33333333333333
"599","god","theist",9.14285714285714
"600","god","theolog",9.22222222222222
"601","god","throne",7.45454545454545
"602","god","torah",8.14285714285714
"603","god","tradit",8.85714285714286
"604","god","trust",7.28
"605","god","trusting",8.11111111111111
"606","god","univers",7.22222222222222
"607","god","unseen",8.81818181818182
"608","god","vaticin",8.66666666666667
"609","god","vener",8
"610","god","vicar",8.33333333333333
"611","god","vishnu",9.18181818181818
"612","god","wonder",7.85714285714286
"613","god","word of god",9.27272727272727
"614","god","worship",9.48717948717949
"615","god","worshipp",9.22222222222222
"616","god","zeus",10
"617","grievance","aggriev",7.8
"618","grievance","agoni",7.3
"619","grievance","air out",9
"620","grievance","anger",8.54545454545454
"621","grievance","angst",7.63636363636364
"622","grievance","apologis",7.16666666666667
"623","grievance","assault",7.375
"624","grievance","complain",9.375
"625","grievance","complaint",8.78947368421053
"626","grievance","despair",7.57142857142857
"627","grievance","differ",7.44444444444444
"628","grievance","difficult",8.88888888888889
"629","grievance","disappoint",7.42105263157895
"630","grievance","discrimin",8.28571428571429
"631","grievance","discriminatori",7.09090909090909
"632","grievance","disgruntl",9
"633","grievance","displeas",8.88888888888889
"634","grievance","dissatisfact",8.45454545454546
"635","grievance","distress",8.33333333333333
"636","grievance","embitt",8.08333333333333
"637","grievance","feel",7.44444444444444
"638","grievance","fragil",7.11111111111111
"639","grievance","frustrat",7.6
"640","grievance","grief",9.75
"641","grievance","horribl",7.88888888888889
"642","grievance","hurt",8.77777777777778
"643","grievance","infract",7.33333333333333
"644","grievance","injustic",8.29411764705882
"645","grievance","ire",7.375
"646","grievance","irk",7.55555555555556
"647","grievance","lawsuit",7.29411764705882
"648","grievance","loneli",8.375
"649","grievance","lose",7.55555555555556
"650","grievance","lugubri",9
"651","grievance","mif",7.125
"652","grievance","mishandl",7.625
"653","grievance","murder",7.375
"654","grievance","negat",8.36363636363636
"655","grievance","pain",7.1
"656","grievance","peev",8.625
"657","grievance","perturb",7.8
"658","grievance","piss",7.25
"659","grievance","piss off",8.375
"660","grievance","problem",9.27777777777778
"661","grievance","resent",7.54545454545455
"662","grievance","sad",8.1578947368421
"663","grievance","somber",8
"664","grievance","struggl",7.25
"665","grievance","stung",7.36363636363636
"666","grievance","suffer",9.05714285714286
"667","grievance","tragic",7.4
"668","grievance","transgress",7.75
"669","grievance","troubl",7.85714285714286
"670","grievance","unfair",7.1304347826087
"671","grievance","unhappi",9
"672","grievance","unjust",8.77777777777778
"673","grievance","unsatisfi",8.44444444444444
"674","grievance","upset",8.70588235294118
"675","grievance","vengeanc",7.44444444444444
"676","grievance","vent",7.22222222222222
"677","grievance","victim",7.36363636363636
"678","grievance","woe",7.58333333333333
"679","grievance","worri",7.21052631578947
"680","grievance","wrong",7.43478260869565
"681","hate","abhor",9.57142857142857
"682","hate","acrid",8.16666666666667
"683","hate","act of terror",9.375
"684","hate","advers",7.25
"685","hate","aggress",8.83783783783784
"686","hate","agit",7.52941176470588
"687","hate","anger",8.8421052631579
"688","hate","angri",9.57142857142857
"689","hate","annoy",7.55555555555556
"690","hate","anti-semit",8.72727272727273
"691","hate","anti-soci",7.3
"692","hate","argu",7.29032258064516
"693","hate","arrog",7.90909090909091
"694","hate","assault",8.44444444444444
"695","hate","attack",8.53488372093023
"696","hate","aw",7.09090909090909
"697","hate","begrudg",7.5
"698","hate","bigotri",9.36363636363636
"699","hate","bitchi",8.125
"700","hate","bitter",7.85714285714286
"701","hate","bloodsh",7.42857142857143
"702","hate","bomb",7.75862068965517
"703","hate","brutal",8.5
"704","hate","brutish",7.25
"705","hate","bulli",7.95121951219512
"706","hate","bullyrag",8.6
"707","hate","conflict",8.75
"708","hate","contemn",7.75
"709","hate","controversi",7.4
"710","hate","corros",7.55555555555556
"711","hate","corrupt",7.14285714285714
"712","hate","crime",8.45
"713","hate","cruel",7.94444444444444
"714","hate","cruelti",9.44444444444444
"715","hate","cult",7.6
"716","hate","damag",7.1
"717","hate","danger",7.57142857142857
"718","hate","deplor",8.875
"719","hate","despic",7.14285714285714
"720","hate","despis",10
"721","hate","destruct",8.3
"722","hate","detest",10
"723","hate","discont",8.375
"724","hate","discrimin",8
"725","hate","disfavour",8.6
"726","hate","disgust",8.52941176470588
"727","hate","dislik",9.15
"728","hate","disson",7.6
"729","hate","distast",9.55555555555556
"730","hate","distress",7.45454545454545
"731","hate","distrust",7.58333333333333
"732","hate","disturb",7.5
"733","hate","enemi",9.7
"734","hate","enrag",9
"735","hate","envi",7.38461538461539
"736","hate","evil",8.45454545454546
"737","hate","execr",7.44444444444444
"738","hate","extrem",8.8
"739","hate","extremist",8.75
"740","hate","feel",8.52631578947368
"741","hate","feroc",7.375
"742","hate","fierc",7.42105263157895
"743","hate","fight",7.85714285714286
"744","hate","fight down",8
"745","hate","foe",8.26315789473684
"746","hate","foeman",8
"747","hate","frustrat",7.4
"748","hate","furi",9
"749","hate","furious",8.68421052631579
"750","hate","harass",8.8
"751","hate","harm",7.92307692307692
"752","hate","harsh",7.33333333333333
"753","hate","hate",9.76470588235294
"754","hate","hate crime",10
"755","hate","hatr",9.92307692307692
"756","hate","hoi polloi",10
"757","hate","holi terror",7.22222222222222
"758","hate","homophobia",8.9
"759","hate","horribl",8.3
"760","hate","hostil",8.75
"761","hate","hurt",7.75862068965517
"762","hate","ignor",8.375
"763","hate","illog",7.125
"764","hate","inhuman treatment",7.75
"765","hate","injustic",7.63157894736842
"766","hate","insensit",7.16666666666667
"767","hate","intimid",7.875
"768","hate","intoler",8.55555555555556
"769","hate","invect",9
"770","hate","ire",9.33333333333333
"771","hate","jealousi",8.75
"772","hate","judgement",8.6
"773","hate","judgment",7.22222222222222
"774","hate","kill",7.64814814814815
"775","hate","lash out",8.18181818181818
"776","hate","loath",9.9
"777","hate","mad",7.21052631578947
"778","hate","malef",7.5
"779","hate","malic",9.41666666666667
"780","hate","malici",9
"781","hate","menac",7.5
"782","hate","merciless",7.85714285714286
"783","hate","misgiv",7.8
"784","hate","misogyni",8.44444444444444
"785","hate","murder",8.21052631578947
"786","hate","narcissist",7.6
"787","hate","nasti",8.61904761904762
"788","hate","negat",9.8
"789","hate","negat charg",7.1
"790","hate","negat emot",9.75
"791","hate","nemesi",9
"792","hate","obliter",7.22222222222222
"793","hate","offenc",7.4
"794","hate","offend",7.5
"795","hate","oppos",7.16666666666667
"796","hate","oppress",8.2
"797","hate","outrag",7.61111111111111
"798","hate","passion",8.33333333333333
"799","hate","polit sympathi",8.42857142857143
"800","hate","prejudic",8.94117647058824
"801","hate","protest",8.25
"802","hate","put to death",7.90909090909091
"803","hate","qaeda",7.33333333333333
"804","hate","racial",8.08333333333333
"805","hate","racial discrimin",10
"806","hate","racism",9.85714285714286
"807","hate","rage",9.28571428571429
"808","hate","repel",8.1
"809","hate","resent",8.89473684210526
"810","hate","revuls",9.6
"811","hate","rotten",7.3
"812","hate","savageri",8
"813","hate","scath",7.05882352941176
"814","hate","scorn",7.22222222222222
"815","hate","scourg",7.85714285714286
"816","hate","see red",8.5
"817","hate","segreg",8.7
"818","hate","self-destruct",8.66666666666667
"819","hate","shoot",7.42857142857143
"820","hate","sicken",7.07692307692308
"821","hate","sociopath",8
"822","hate","spite",8.64705882352941
"823","hate","state of war",8.55555555555556
"824","hate","struggl",7.125
"825","hate","suffer",7.10526315789474
"826","hate","sur",7.2
"827","hate","taunt",7.09090909090909
"828","hate","terror",8.60869565217391
"829","hate","terrorist",8.22222222222222
"830","hate","terrorist act",9
"831","hate","thought",7.5
"832","hate","threat",8.55555555555556
"833","hate","tyranni",8.5
"834","hate","ugli",7.75
"835","hate","unhappi",8.66666666666667
"836","hate","unhing",7.4
"837","hate","unlik",7.5
"838","hate","unrest",8.09090909090909
"839","hate","vehement",9.16666666666667
"840","hate","venom",7.71428571428571
"841","hate","vicious",9.27272727272727
"842","hate","vile",8.27272727272727
"843","hate","villain",7.45454545454545
"844","hate","violenc",10
"845","hate","violent",8.77777777777778
"846","hate","vitriol",7.83333333333333
"847","hate","vitup",7.33333333333333
"848","hate","war",7.7
"849","hate","warfar",8.44444444444444
"850","hate","weapon",7.85714285714286
"851","hate","wick",8.72727272727273
"852","hate","wicked",8.11111111111111
"853","hate","worthless",7.71428571428571
"854","hate","wrath",9
"855","hate","wretch",7.75
"856","hate","xenophobia",9.66666666666667
