;category;word;orig_eng_rating
166;deadline;prokrastination;8.67
167;deadline;fortschritt;7.14
168;deadline;projekt;8.42
169;deadline;veroffentlich;7.515
170;deadline;publikation;7.515
171;deadline;schnell;7.4
172;deadline;zugig;7.4
173;deadline;erreich;7.44
174;deadline;bericht;8.2
175;deadline;benot;9.44
176;deadline;erfordernis;8.75
177;deadline;verantwort;8.75
178;deadline;starr;8
179;deadline;rigid;8
180;deadline;regeln;8
181;deadline;eilt;9
182;deadline;hetz;8.1
183;deadline;zeitplan;8
184;deadline;schultag;7.75
185;deadline;schulung;7.13
186;deadline;schul;7.36
187;deadline;schularbeit;9.4
188;deadline;abschick;8.44
189;deadline;einstell;8
190;deadline;drauf tret;7.25
191;deadline;halt;8
192;deadline;stopp;8
193;deadline;haltepunkt;8.22
194;deadline;streng;7.73
195;deadline;student;7.475
196;deadline;aufsicht;7.9
197;deadline;supervisor;8.285
198;deadline;begleit;8.285
199;deadline;vorgesetzt;8.67
200;deadline;zielvorgab;8.305
201;deadline;beauftragt;9
202;deadline;zusammenarbeit;7.2
203;deadline;teamwork;7.2
204;deadline;teamarbeit;7.2
205;deadline;endpunkt;7.55
206;deadline;terminus ad quem;8.8
207;deadline;zeit;7.5
208;deadline;zeitaufwend;7.42
209;deadline;zeitlimit;9.78
210;deadline;zeitmanagement;9.64
211;deadline;zeitdruck;9.58
212;deadline;die zeit lauft ab;9.5
213;deadline;universitat;8.67
214;deadline;bis um;8.29
215;deadline;gut organisiert;7.38
216;deadline;weiterarbeit;9.38
217;deadline;hinarbeit;7.33
218;desperation;agitiert;7.64
219;desperation;angeregt;7.64
220;desperation;qual;8.89
221;desperation;alarm;7
222;desperation;alkoholismus;7.47
223;desperation;einsam;7.27
224;desperation;zorn;8.86
225;desperation;pein;7.88
226;desperation;ängste;7.625
227;desperation;ängstlich;7.6
228;desperation;angstlich;7.6
229;desperation;angst;8.175
230;desperation;ängstlichkeit;7.78
231;desperation;durstig;7
232;desperation;abscheulich;7.38
233;desperation;schlecht;7.36
234;desperation;bitt;9
235;desperation;betteln;8.9
236;desperation;bettl;7.5
237;desperation;bat;9
238;desperation;bettelt;9
239;desperation;pleit;7.7
240;desperation;chanc;7.5
241;desperation;chaos;7.85
242;desperation;hat geweint;8.14
243;desperation;weint;7.88
244;desperation;wein;8.06
245;desperation;schreien;8.65
246;desperation;wein;9
247;desperation;fluch;7
248;desperation;entbehrung;7.78
249;desperation;verlang;7.36
250;desperation;verzweifeln;8.75
251;desperation;verzweifelt;9.32
252;desperation;verzweifl;10
253;desperation;mittellos;8.86
254;desperation;schwierig;8.67
255;desperation;schlimm;9
256;desperation;leicht schmerz;7.36
257;desperation;besturz;7.64
258;desperation;verstort;7.5
259;desperation;not;9.63
260;desperation;beunruh;8.89
261;desperation;tun oder sterb;7.56
262;desperation;zum scheit verurteilt;7.38
263;desperation;notfall;7.73
264;desperation;emotion;8.25
265;desperation;emotional;7.78
266;desperation;leer;7.6
267;desperation;ende;8.25
268;desperation;verargert;7.22
269;desperation;erschopfung;7
270;desperation;fehl;7.5
271;desperation;versag;7.5
272;desperation;hungersnot;7
273;desperation;satt;7.1
274;desperation;es satt hab;7.1
275;desperation;fuhl;8.57
276;desperation;gefuhl;8
277;desperation;letzt stuf;7.92
278;desperation;letzt schritt;7.92
279;desperation;hektisch;9.36
280;desperation;frustriert;8.38
281;desperation;frustration;8.36
282;desperation;aussteig;7
283;desperation;gib auf;7.5
284;desperation;aufgeb;7.81333333333333
285;desperation;dusternis;7.33
286;desperation;weltwirtschaftskris;7.56
287;desperation;hart zeit;9.33
288;desperation;schwer zeit;9.33
289;desperation;schad;7.67
290;desperation;eil;7.6
291;desperation;herzenskumm;7.3
292;desperation;herzschmerz;7.3
293;desperation;hilf;8.67
294;desperation;hilflos;8.63
295;desperation;obdachlos;8
296;desperation;hoffnungslos;7.555
297;desperation;hoffnungslos;8.18
298;desperation;gedemutigt;7.5
299;desperation;hung;8
300;desperation;verletzt;7.715
301;desperation;ungeduld;8.14
302;desperation;isoliert;7.27
303;desperation;letzt moglich;8.44
304;desperation;letzt chanc;8.44
305;desperation;letzt wahl;8.67
306;desperation;die letzt hoffnung;9.18
307;desperation;letzt ausweg;9.85
308;desperation;gesetzesbruch;7.5
309;desperation;gesetzuberschreit;7.5
310;desperation;einsam;8.44
311;desperation;verlust;7
312;desperation;verlor gegang;7.78
313;desperation;niedrig;7.3
314;desperation;elend;7.27
315;desperation;gemischt;8.33
316;desperation;geld;7
317;desperation;natur depression;7.25
318;desperation;brauch;9.13
319;desperation;erford;8.42
320;desperation;am bedurft;7.55
321;desperation;bedurft;8.4
322;desperation;braucht;7.33
323;desperation;nervositat;7.89
324;desperation;kein entkomm;8.22
325;desperation;kein ausweg;8.71
326;desperation;tortur;7
327;desperation;aufschrei;8.91
328;desperation;überreaktion;7
329;desperation;schmerz;7
330;desperation;panik;8
331;desperation;panisch;8.1
332;desperation;armut;8
333;desperation;pladoy;7.38
334;desperation;pladi;8.73
335;desperation;pladiert;9.215
336;desperation;bitt;9.57
337;desperation;verarmt;7.86
338;desperation;machtlos;8.08
339;desperation;druck;7.67
340;desperation;probl;8.38
341;desperation;problem;8.04
342;desperation;psychiatr;7.1
343;desperation;vorschnell entscheidung;7.22
344;desperation;leichtsinn;8.3
345;desperation;leichtsinn;7.11
346;desperation;risiko;7.25
347;desperation;traurig;7.8
348;desperation;traurig;7
349;desperation;erschrock;8.88
350;desperation;unheim;7.45
351;desperation;gerangel;7.5
352;desperation;schrei;7.82
353;desperation;schreiend;8
354;desperation;glanzend;7
355;desperation;kumm;9.13
356;desperation;trau;7.44
357;desperation;verhung;8.43
358;desperation;verhungert;7.27
359;desperation;gestrandet;9
360;desperation;beton;8.13
361;desperation;kampf;9
362;desperation;kampft;8.89
363;desperation;kampf;9
364;desperation;leid;8.155
365;desperation;erstickung;7.1
366;desperation;überleb;7.36
367;desperation;uberleb;8.11
368;desperation;tran;7.91
369;desperation;verangstigt;8.27
370;desperation;drohung;7.14
371;desperation;bedroh;7.6
372;desperation;das handtuch schmeiss;8.89
373;desperation;mud von;7
374;desperation;qual;7.67
375;desperation;gequalt;8.18
376;desperation;zerriss;7
377;desperation;tragisch;7.11
378;desperation;all versucht;9.29
379;desperation;versuch;7
380;desperation;versuch sie all;9
381;desperation;versuch zeit;8
382;desperation;ungluck;7.75
383;desperation;dringend;8.775
384;desperation;verletz;7.2
385;desperation;gesucht;8.5
386;desperation;woll;7.64
387;desperation;ausweg;7
388;desperation;weinend;8.75
389;desperation;wunsch;7.5
390;desperation;wunsch;8.64
391;desperation;sorg;8.9
392;desperation;geschrei;7.44
393;fixation;allumfass;8.63
394;fixation;ängste;7
395;fixation;fleiss;9
396;fixation;beachtung;7.42
397;fixation;belast;7.82
398;fixation;verhalt;8.78
399;fixation;cent;7.6
400;fixation;im fokus der aufmerksam;7.64
401;fixation;zentri auf;9
402;fixation;zwang;9.13
403;fixation;zwanghaft;8.125
404;fixation;konzentri;7.6
405;fixation;konzentri auf;9.22
406;fixation;konzentration;8.275
407;fixation;verbraucht;8.75
408;fixation;verbrauch;7.18
409;fixation;kontroll;7.73
410;fixation;verruckt;8.11
411;fixation;unheim;7.88
412;fixation;wahnhaft;7
413;fixation;wahnvorstell;8.09
414;fixation;verlang;8
415;fixation;gefahr;8
416;fixation;erpicht;7.3
417;fixation;vertief;8.5
418;fixation;hinreiss;7.25
419;fixation;fanat;8.015
420;fixation;fanat;8.33
421;fixation;fasziniert;8.2
422;fixation;gefuhl;7.36
423;fixation;fixiert;9.77
424;fixation;fixier;9.86
425;fixation;mittelpunkt;7.7
426;fixation;fokus;8.67
427;fixation;konzentri sie sich auf;10
428;fixation;fokussiert;8.57666666666667
429;fixation;fokussier;9
430;fixation;blick;8.89
431;fixation;geschaut;7.11
432;fixation;groupi;7.3
433;fixation;gewohn;7.11
434;fixation;halt;7.63
435;fixation;betort;9.56
436;fixation;verliebt;9.4
437;fixation;neidisch;8.22
438;fixation;eifersucht;7.33
439;fixation;hab ein aug auf;7.64
440;fixation;liebhab;7.44
441;fixation;lust;7.75
442;fixation;narzisst;7.29
443;fixation;beobacht;7.33
444;fixation;besess;9.2275
445;fixation;besess;9.4
446;fixation;obsession;9.4
447;fixation;obsessiv;9.29
448;fixation;zwangsgedank;9.9
449;fixation;okd;9.44
450;fixation;uberwalt;7.71
451;fixation;paranoia;8.43
452;fixation;hingab;8.44
453;fixation;beschaft;8.88
454;fixation;verfolgt;7.72
455;fixation;verfolg;7
456;fixation;starr denkweis;7.22
457;fixation;soziopath;7.2
458;fixation;stengel;8.38
459;fixation;stalk;8.09
460;fixation;stalking;8.9
461;fixation;stalkt;8.73
462;fixation;starr;8.35
463;fixation;starrt;7.11
464;fixation;denk;7.5
465;fixation;denk;8.2
466;fixation;gedank;9.13
467;fixation;ohn zu blink;9
468;fixation;unnachgieb;7
469;fixation;verklemmt;8
470;fixation;will;8.38
471;fixation;seh;8
472;fixation;behut;7.71
473;fixation;sorg;7.6
474;frustration;aggression;7.965
475;frustration;gekrankt;9.11
476;frustration;agitiert;8.25
477;frustration;zorn;8.3
478;frustration;verargert;8.54875
479;frustration;wut;9
480;frustration;wutend;8.6875
481;frustration;angst;7.82333333333333
482;frustration;pein;7.08
483;frustration;ärger;8.2
484;frustration;genervt;9.63
485;frustration;arg;8.88
486;frustration;ängste;7.75
487;frustration;attack;7
488;frustration;konkur;7.14
489;frustration;bedau;7.64
490;frustration;verwirr;7.25
491;frustration;schuld;7.4
492;frustration;beschuld;8
493;frustration;muh;8.75
494;frustration;einschliess;7.15
495;frustration;aufbau;7.08
496;frustration;schmeiss den schwamm hoch;7
497;frustration;aufleucht;8
498;frustration;auf geht's;8
499;frustration;beschw;7.56
500;frustration;verwirrt;7.42
501;frustration;besturz;7
502;frustration;hat geweint;8.2
503;frustration;kris;7.63
504;frustration;wein;8
505;frustration;verdammt;7.75
506;frustration;besiegt;7.58
507;frustration;bestritt;7
508;frustration;verzweifeln;9.4
509;frustration;schwierig;7.77
510;frustration;enttauscht;8.85
511;frustration;enttauschung;7.88
512;frustration;leicht schmerz;7.22
513;frustration;beunruh;7.63
514;frustration;unzufried;8.154
515;frustration;desillusioniert;7.25
516;frustration;besturzt;7.4
517;frustration;unmut;8.43
518;frustration;verstort;7.64
519;frustration;betrubt;8.45
520;frustration;verbittert;7.2
521;frustration;emotion;7.69
522;frustration;ende der lein;7.29
523;frustration;neidisch;7.11
524;frustration;eskalation;7.44
525;frustration;verzweifl;8.43
526;frustration;explodi;7.45
527;frustration;scheit;7.9
528;frustration;fehl;7.56
529;frustration;gefuhl;8.145
530;frustration;frustriert;10
531;frustration;frustration;10
532;frustration;furor;7.17
533;frustration;raserei;7.23
534;frustration;gib auf;7.82
535;frustration;dusternis;7.25
536;frustration;gottverdammt;8.18
537;frustration;beschwerd;8.73
538;frustration;hilflos;7.36
539;frustration;halt zuruck;7.33
540;frustration;hoffnungslos;8.22
541;frustration;hoffnungslos;8.75
542;frustration;verletzt;7.71
543;frustration;ungeduld;8.84
544;frustration;keim;7
545;frustration;reizbar;8.56
546;frustration;irritiert;9.43
547;frustration;reizung;9.56
548;frustration;kibosch;7.67
549;frustration;ausschlag;9.57
550;frustration;hoffnung verli;8.25
551;frustration;stimmung;7.25
552;frustration;negativ;9
553;frustration;negativ gelad;7
554;frustration;negativitat;8.22
555;frustration;negativismus;7.63
556;frustration;nichtstart;7
557;frustration;belast;7.45
558;frustration;ausbruch;8.67
559;frustration;schmerz;8.055
560;frustration;nervensag;8.5
561;frustration;schmerzempfind;7.11
562;frustration;storung;7
563;frustration;kleinlich;7
564;frustration;besoff;8.55
565;frustration;machtlos;8.18
566;frustration;ohnmacht;8.78
567;frustration;probl;8.43
568;frustration;problem;9.38
569;frustration;tobt;8.7
570;frustration;rotgesicht;7.2
571;frustration;reu;7.14
572;frustration;ubelnehm;7.33
573;frustration;nachtrag;7.22
574;frustration;zurucktret;7.88
575;frustration;unruh;7.56
576;frustration;aufgewuhlt;8.83
577;frustration;traurig;8.29
578;frustration;rot seh;8.9
579;frustration;zitt;7.13
580;frustration;schutteln;7.64
581;frustration;schockiert;7.2
582;frustration;kurz sicher;9.55
583;frustration;bissig;9
584;frustration;patt;8.38
585;frustration;beanspruch;7.44
586;frustration;beton;9.4
587;frustration;betont;8.75
588;frustration;belast;8.8
589;frustration;leid;7.67
590;frustration;unterdruck;7.13
591;frustration;stanz;7
592;frustration;wutanfall;9.265
593;frustration;tran;8.67
594;frustration;temperament;8.26
595;frustration;zeitform;8.8
596;frustration;anspann;8
597;frustration;anspannung;7.88
598;frustration;spannung;8.3
599;frustration;das handtuch werf;9
600;frustration;das handtuch schmeiss;9
601;frustration;umkipp;7
602;frustration;unfair;8.2
603;frustration;ungerecht;7
604;frustration;ungluck;8.63
605;frustration;unwillig;7.3
606;frustration;verarg;9
607;frustration;verstor;8.67
608;frustration;heftig;7.25
609;frustration;weggeh;8.86
610;frustration;geh weg;7.82
611;god;einhalt;7.2
612;god;al-quran;8.43
613;god;koran;8.55
614;god;allmacht;8.5225
615;god;allah;9.67
616;god;alt;7.63
617;god;engel;8.88
618;god;anglikan;8
619;god;apokalyps;8.25
620;god;apostel;9.5
621;god;apostol;7.25
622;god;erzbischof;7.75
623;god;armageddon;7.5
624;god;baptist;7.86
625;god;glaub;9.5
626;god;überzeug;9.67
627;god;glaub;8.18
628;god;glaubig;9.86
629;god;bibel;9.82
630;god;biblisch;9.89
631;god;segn;9.1
632;god;gesegnet;8.54
633;god;seg;8.715
634;god;brud lieb;7.45
635;god;buddhismus;8.67
636;god;kathedral;9.73
637;god;kathol;9.18
638;god;katholizismus;9.25
639;god;kathol;8.71
640;god;kapell;9.27
641;god;kaplan;7.67
642;god;wohltat;7.11
643;god;christus;9.75
644;god;christ;9.245
645;god;christian;9.88
646;god;christlich bibel;9.3
647;god;christlich kirch;9.8
648;god;christlich religion;9.25
649;god;christentum;9.6
650;god;kirch;9.665
651;god;kirchengebaud;9.56
652;god;gottesdien;10
653;god;kirchenmann;7.38
654;god;mild;7.5
655;god;klerus;9.5
656;god;geistlich;9.3
657;god;klerik;7.9
658;god;mitgefuhl;8.6
659;god;gemeind;8.43
660;god;weih;7.67
661;god;berat;7.11
662;god;schaffung;8.29
663;god;schopf;9.265
664;god;kreuz;7.75
665;god;dornenkron;9.5
666;god;gekreuzigt;8.33
667;god;kreuzig;7.73
668;god;widmung;8.13
669;god;gottheit;9.455
670;god;hingab;8.665
671;god;diozesan;7.25
672;god;gottlich;9.815
673;god;lehr;7.22
674;god;treibend kraft;7.6
675;god;geistlich;8.17
676;god;eden;8.67
677;god;elys;8
678;god;entitat;8.595
679;god;ewigkeit;8.88
680;god;ethisch;7.33
681;god;ethik kodex;8
682;god;ethik;7.4
683;god;evangel;8.47
684;god;extremist;7.78
685;god;fabel;7.5
686;god;vertrau;8.87
687;god;treu;8.63
688;god;vat;9.44
689;god;folg;7.63
690;god;anhang;7.57
691;god;gewalt;7.38
692;god;vergeb;9.75
693;god;gabriel;7.27
694;god;ganesha;10
695;god;gott;10
696;god;gott, der allmachtig;8.7
697;god;gott will;9.1
698;god;gottin;9.55
699;god;gottinn;9.33
700;god;gottlos;7.22
701;god;gottgleich;8.75
702;god;gut hirt;7.14
703;god;gut;7.33
704;god;anmut;9.33
705;god;gross kraft;9.71
706;god;grosst;7.13
707;god;had;8.6
708;god;gluck;9.2
709;god;himmel;9.525
710;god;paradies;8.8
711;god;holl;7.18
712;god;herkul;7.89
713;god;hoh sein;9.91
714;god;hinduismus;7
715;god;heilig;8.94666666666667
716;god;heilig buch;10
717;god;heilig mann;9.45
718;god;heilig mensch;9.78
719;god;heilig ort;8.9
720;god;heilig schrift;9.78
721;god;heilig wort;8.4
722;god;heilig schrift;8.38
723;god;ideolog;8.29
724;god;ideologi;9.22
725;god;gotzendien;7.29
726;god;vergott;7.11
727;god;imam;8
728;god;unsterb;7.45
729;god;unsterblich;9.57
730;god;unbesiegbar;7.15
731;god;unsichtbar;9.88
732;god;islamismus;7.88
733;god;jehova;8.82
734;god;jesus;9.89
735;god;jesus christus;9.6
736;god;jesus von nazareth;9.75
737;god;jud;7.3
738;god;judentum;8.38
739;god;herr;9.33
740;god;lieb;7.91
741;god;liebend gut;8.27
742;god;loyalitat;7.33
743;god;grossmacht;9.22
744;god;herstell;7.5
745;god;masjid;10
746;god;mass;7.465
747;god;barmherz;7.1
748;god;barmherz;7.17
749;god;messias;8.8
750;god;macht;9.36
751;god;machtig;9.245
752;god;achtsamkeit;8.57
753;god;missionarsarbeit;8.22
754;god;klost;9.5
755;god;moral-;8.15
756;god;moral prinzip;7.91
757;god;moral;7.2
758;god;mosl;9.4
759;god;muslim;9.4
760;god;mosche;8.625
761;god;mohammed;9.13
762;god;muslimismus;8.29
763;god;mythos;7.67
764;god;mythologi;8.45
765;god;myth;8.38
766;god;nicht existent;7.25
767;god;orakel;7.75
768;god;organisiert religion;9.56
769;god;pazifismus;7.44
770;god;padr;9.67
771;god;pantheismus;7.88
772;god;paradi;8.33
773;god;pastor;8.795
774;god;fried;7.44
775;god;seelenfried;7
776;god;friedlich;8.22
777;god;pharos;8
778;god;philosoph syst;7.6
779;god;philosophi;9
780;god;pilgerfahrt;8.4
781;god;pilgerreis;8.4
782;god;polytheismus;9
783;god;energi;9
784;god;kraft;8.365
785;god;bet;9.595
786;god;betet;9.165
787;god;gebet;9.75
788;god;predig;8.78
789;god;gepredigt;7.71
790;god;predig;8.92
791;god;predigt;8.09
792;god;predigt;8.66333333333333
793;god;priest;9.475
794;god;gelobt land;8
795;god;prophezei;8.6
796;god;prophezeit;8.38
797;god;prophet;8.74
798;god;prophezei;7.11
799;god;protestantismus;7.9
800;god;zweck;7.3
801;god;qaida;10
802;god;rabbin;10
803;god;?;7.71
804;god;reich;7.71
805;god;grund;7
806;god;rektor;8
807;god;religion;9.875
808;god;religios;9.75
809;god;religios glaub;9.45
810;god;respekt;7.64
811;god;aufersteh;8.86
812;god;ehrfurcht;7.78
813;god;rit;7.57
814;god;ritual;8.95
815;god;herrsch;7.71
816;god;regeln;8.71
817;god;heilig;8.56
818;god;rett;9.57
819;god;schiwa;9.33
820;god;sund;8.51
821;god;sundhaft;7.38
822;god;sundig;7.88
823;god;die gesellschaft;7.33
824;god;seel;7.67
825;god;geist;9.11
826;god;spirituell;9.33
827;god;spiritualitat;9.56
828;god;ubernatur;7.88
829;god;supermacht;8.14
830;god;uberwach;8
831;god;synagog;8.68
832;god;talmud;8.33
833;god;tempel;9.19
834;god;testament;9.42
835;god;der nazar;8.88
836;god;theismus;8.33
837;god;theist;9.14
838;god;theologi;9.22
839;god;thron;7.45
840;god;thora;8.14
841;god;tradition;8.86
842;god;vertrau;7.13
843;god;vertrauenssel;8.71
844;god;univers;7.55
845;god;ungeseh;8.82
846;god;bestaub;8.67
847;god;verehr;8.835
848;god;pfarr;8.335
849;god;vishnu;9.18
850;god;behut;7
851;god;wund;7.86
852;god;wort gott;9.27
853;god;welt;7.38
854;god;verehrt;9.345
855;god;anbet;9.22
856;god;anbet;9.67
857;god;zeus;10
858;grievance;gekrankt;7.8
859;grievance;qual;7.3
860;grievance;luft raus;9
861;grievance;vorwurf;7.6
862;grievance;zorn;7.965
863;grievance;angst;7.64
864;grievance;pein;7
865;grievance;stor;8
866;grievance;sich entschuld;7.17
867;grievance;angriff;7.38
868;grievance;angegriff;7.33
869;grievance;hintergang;7.14
870;grievance;beschwert sich;9.38
871;grievance;beschwerd;8.785
872;grievance;schad;7
873;grievance;tod;8
874;grievance;verzweifeln;7.57
875;grievance;unterschied;7.44
876;grievance;schwierig;8.89
877;grievance;enttauscht;8.25
878;grievance;unzufried;8.32
879;grievance;diskriminier;8.29
880;grievance;diskriminier;7.09
881;grievance;verargert;8.14
882;grievance;besturzt;7
883;grievance;not;8.73
884;grievance;betrubt;8.71
885;grievance;beunruh;7.75
886;grievance;storung;8.125
887;grievance;dust;7.5
888;grievance;verbittert;8.08
889;grievance;gefuhl;7.44
890;grievance;zerbrech;7.11
891;grievance;frustriert;8.13
892;grievance;frustration;8.1
893;grievance;kumm;9.75
894;grievance;herzzerreiss;7
895;grievance;schrecklich;7.89
896;grievance;verletzt;8.775
897;grievance;tut weh;8.78
898;grievance;zufug;7
899;grievance;verletz;7.915
900;grievance;ungerecht;8.212
901;grievance;irritiert;7.2
902;grievance;bedau;7.2
903;grievance;klag;8.78
904;grievance;hutt;7.29
905;grievance;einsam;8.38
906;grievance;verli;7.56
907;grievance;schwermut;9
908;grievance;fehlbedien;7.63
909;grievance;falsch verstand;7
910;grievance;trauernd;7
911;grievance;trau;8.1
912;grievance;mord;7.38
913;grievance;negativ;8.36
914;grievance;beleidigt;7.63
915;grievance;unterdruck;7
916;grievance;emport;7.63
917;grievance;schmerz;8.75
918;grievance;schmerzt;8.09
919;grievance;besoff;7.25
920;grievance;probl;9.13
921;grievance;problem;9.4
922;grievance;bedauernd;7
923;grievance;ressentiment;7.55
924;grievance;aufgewuhlt;7
925;grievance;traurig;7.79
926;grievance;traurig;8.09
927;grievance;ernst;8.5
928;grievance;kampf;7.25
929;grievance;gestoch;7.36
930;grievance;leid;9.15
931;grievance;gelitt;9.13
932;grievance;leidet;8.75
933;grievance;selbstmord;7
934;grievance;tragisch;7.4
935;grievance;uberschreit;7.75
936;grievance;ärger;8.18
937;grievance;beunruhigt;7.5
938;grievance;inakzeptabel;7
939;grievance;unfair;7.56
940;grievance;ungluck;9
941;grievance;verarg;9.1
942;grievance;verstor;8.14
943;grievance;rach;7.44
944;grievance;entluft;7.22
945;grievance;opfer;7.36
946;grievance;weh;7.58
947;grievance;sorg;7.63
948;grievance;verwundet;7.38
949;grievance;unrecht getan;8.88
950;grievance;unrecht;7.63
951;hate;verabscheu;9.82333333333333
952;hate;scharf;8.17
953;hate;terrorakt;9.38
954;hate;gegn;8.36
955;hate;nachteil;7.25
956;hate;besorgt;7
957;hate;geg;8
958;hate;angreif;8.465
959;hate;aggression;9.01
960;hate;aggressivitat;9.09
961;hate;agitation;8.3
962;hate;zorn;9.02
963;hate;verargert;9
964;hate;wut;9.15
965;hate;wutend;9.09666666666667
966;hate;ärger;7.56
967;hate;antisemitismus;8.73
968;hate;asozial;7.3
969;hate;argumenti;7.57
970;hate;streit;7.62
971;hate;arrogant;7.91
972;hate;angriff;8.44
973;hate;attack;8.33
974;hate;angegriff;7.82
975;hate;anschlag;9
976;hate;abscheulich;7.09
977;hate;schlecht;8
978;hate;kampf;7.555
979;hate;gonn;7.5
980;hate;fanatismus;9.36
981;hate;gehass;8.065
982;hate;bitt;7.86
983;hate;blutvergiess;7.43
984;hate;bombardier;8.13
985;hate;bombenanschlag;9.44
986;hate;brutal;7.91
987;hate;brutalitat;8.4
988;hate;gemobbt;8.11
