;category;word;orig_eng_rating
104;deadline;manager;7.71428571428571
105;deadline;beheerder;8
106;deadline;vervaldatum;8.14285714285714
107;deadline;ontmoet;8.16666666666667
108;deadline;militair missie;7.25
109;deadline;gemist;7.25
110;deadline;mist;7
111;deadline;missies;8.18181818181818
112;deadline;gemotiveerd;7.77777777777778
113;deadline;moet;7.57142857142857
114;deadline;nadert;9.08333333333333
115;deadline;zenuw;7
116;deadline;zenuwacht;8.125
117;deadline;krant;8.19285714285714
118;deadline;krantenuitgever;8.54545454545454
119;deadline;doelstell;7.2
120;deadline;verplicht;8.42857142857143
121;deadline;over;7.88888888888889
122;deadline;verlop;7.44444444444444
123;deadline;papier;7.52777777777778
124;deadline;bepaald datum;9.90909090909091
125;deadline;betal;8.3
126;deadline;stuk werk;9.33333333333333
127;deadline;plan;7.14285714285714
128;deadline;planning;7.75
129;deadline;plann;9.27272727272727
130;deadline;voorbereid;8.00694444444444
131;deadline;voorbereid werkzam;7.33333333333333
132;deadline;parat;8.11111111111111
133;deadline;voorbereid treff;9.22222222222222
134;deadline;druk;8.68465608465608
135;deadline;drukniveau;9.375
136;deadline;drukgevoel;7.6
137;deadline;afdruk;7.2
138;deadline;uitstelgedrag;8.66666666666667
139;deadline;voortgang;7.14285714285714
140;deadline;project;8.41919191919192
141;deadline;publicatie;7.36363636363636
142;deadline;publicaties;7.66666666666667
143;deadline;snel;7.4
144;deadline;bereik;7.44444444444444
145;deadline;rapport;8.2
146;deadline;vereis;9.44444444444444
147;deadline;vereist;8.75
148;deadline;verantwoord;8.75
149;deadline;stijf;8
150;deadline;reglement;8
151;deadline;haast zich;9
152;deadline;schema;8
153;deadline;schooldag;7.75
154;deadline;scholing;7.125
155;deadline;schoolwerk;9.4
156;deadline;afstur;8.44444444444444
157;deadline;set;8
158;deadline;gas erop;7.25
159;deadline;stap erop;7.25
160;deadline;hou op;8
161;deadline;stop;8
162;deadline;stopplat;8.22222222222222
163;deadline;strenger;7.72727272727273
164;deadline;leerling;7.375
165;deadline;student;7.57142857142857
166;deadline;leidinggev;7.9
167;deadline;toezichthouder;8.66666666666667
168;deadline;tak;8.975
169;deadline;belast;9
170;deadline;teamwerk;7.2
171;deadline;eindpunt;7.54545454545455
172;deadline;terminus ad quem;8.8
173;deadline;tijd;7.5
174;deadline;tijdrov;7.41666666666667
175;deadline;tijdslimiet;9.77777777777778
176;deadline;tijdsbeher;9.63636363636364
177;deadline;tijdsdruk;9.58333333333333
178;deadline;tijd raakt op;9.5
179;deadline;ondernem;7.11111111111111
180;deadline;universiteit;8.66666666666667
181;deadline;tot;8.28571428571429
182;deadline;aanstaand;9.44444444444444
183;deadline;goed georganiseerd;7.375
184;deadline;het werk;8
185;deadline;werk aan;9.375
186;deadline;toewerk nar;7.33333333333333
187;deadline;werkplat;9.44444444444444
188;desperation;opgewond;7.63636363636364
189;desperation;nod;8.88888888888889
190;desperation;alarm;7
191;desperation;alcoholism;7.46666666666667
192;desperation;eenzam;7.27222222222222
193;desperation;woed;8.85714285714286
194;desperation;doodsangst;7.875
195;desperation;angst;8.24484126984127
196;desperation;gespann;7.6
197;desperation;dorstig;7
198;desperation;vreselijk;7.375
199;desperation;slecht;7.36363636363636
200;desperation;bedel;8.9
201;desperation;smek;9
202;desperation;bedelar;7.5
203;desperation;smeekt;9
204;desperation;kapot gegan;7.7
205;desperation;blut;7.7
206;desperation;platzak;7.7
207;desperation;kan;7.5
208;desperation;chaos;7.84615384615385
209;desperation;huild;8.14285714285714
210;desperation;huilt;7.875
211;desperation;schreeuw;7.93686868686869
212;desperation;uitschreeuw;9.3
213;desperation;huil;8.22727272727272
214;desperation;vloek;7
215;desperation;ontber;7.77777777777778
216;desperation;verlang;7.36363636363636
217;desperation;wanhop;9.2875
218;desperation;ten eind rad;9.55555555555556
219;desperation;berooid;8.85714285714286
220;desperation;moeilijk;8.66666666666667
221;desperation;verschrik;9
222;desperation;ongemak;7.36363636363636
223;desperation;verslag;7.63636363636364
224;desperation;radelos;7.5
225;desperation;schrijnend;8.88888888888889
226;desperation;gedoemd;7.375
227;desperation;noodgeval;7.72727272727273
228;desperation;emotie;8.75
229;desperation;emotionel;7.77777777777778
230;desperation;emoties;7.75
231;desperation;leg;7.6
232;desperation;eind;8.25
233;desperation;geergerd;7.22222222222222
234;desperation;uitput;7
235;desperation;misluk;7.5
236;desperation;hongersnod;7
237;desperation;beu;7.1
238;desperation;voel;8.57142857142857
239;desperation;gevoelen;8
240;desperation;laatst stadium;7.92307692307692
241;desperation;panisch;9.36363636363636
242;desperation;gefrustreerd;8.375
243;desperation;frustratie;8.36363636363636
244;desperation;eruit;7
245;desperation;gef op;7.5
246;desperation;opgev;8.5
247;desperation;somber;7.33333333333333
248;desperation;moeilijk tijd;8.66666666666666
249;desperation;led;8.39583333333334
250;desperation;haast;7.6
251;desperation;hartzer;7.3
252;desperation;help;8.66666666666667
253;desperation;hulpelos;8.625
254;desperation;daklos;8
255;desperation;hopelos;7.76430976430976
256;desperation;vernederd;7.5
257;desperation;honger;8
258;desperation;kwets;8
259;desperation;pijn doen;7.42857142857143
260;desperation;ongeduld;8.14285714285714
261;desperation;geisoleerd;7.27272727272727
262;desperation;laatst kan;8.44444444444444
263;desperation;laatst keuz;8.66666666666667
264;desperation;laatst hop;9.18181818181818
265;desperation;laatst redmiddel;9.84615384615385
266;desperation;wetsovertred;7.5
267;desperation;allen;8.44444444444444
268;desperation;verlies;7
269;desperation;verlor;7.77777777777778
270;desperation;lag;7.3
271;desperation;ellend;7.27272727272727
272;desperation;dor elkar;8.33333333333333
273;desperation;geld;7
274;desperation;nodig hebb;9.125
275;desperation;nodig zijn;8.41666666666667
276;desperation;meest behoeft;7.54545454545455
277;desperation;behoeft;8.04444444444444
278;desperation;nervositeit;7.88888888888889
279;desperation;gen ontsnapp;8.22222222222222
280;desperation;gen uitweg;8.71428571428571
281;desperation;beproev;7
282;desperation;verontwaard;8.90909090909091
283;desperation;overreactie;7
284;desperation;pijn;7
285;desperation;paniek;8
286;desperation;in paniek;8.1
287;desperation;pauperism;8
288;desperation;pleit;8.63271103896104
289;desperation;smeekbed;9.57142857142857
290;desperation;alsjeblieft;8.42857142857143
291;desperation;straatarm;7.85714285714286
292;desperation;machtelos;8.08333333333333
293;desperation;druk;7.66666666666667
294;desperation;problem;8.15193602693603
295;desperation;psychiatrisch;7.1
296;desperation;overhaast besliss;7.22222222222222
297;desperation;roekelos;7.70555555555556
298;desperation;risico;7.25
299;desperation;verdriet;7.62222222222222
300;desperation;droefheid;7
301;desperation;bang;8.875
302;desperation;eng;7.45454545454545
303;desperation;schreeuwend;8
304;desperation;schreeuw het uit;8
305;desperation;verhonger;8.42857142857143
306;desperation;uitgehongerd;7.27272727272727
307;desperation;gestrand;9
308;desperation;spanning;8.13333333333333
309;desperation;stres;8.13333333333333
310;desperation;worstel;9
311;desperation;strijd;8.88888888888889
312;desperation;lijd;8.15151515151516
313;desperation;verstik;7.1
314;desperation;overgav;7.44444444444444
315;desperation;overlev;7.73737373737374
316;desperation;tran;7.90909090909091
317;desperation;doodsbang;8.26666666666667
318;desperation;bedreig;7.14285714285714
319;desperation;gevar;7.6
320;desperation;de handdoek in de ring gooi;8.88888888888889
321;desperation;moe van;7
322;desperation;kwelling;7.66666666666667
323;desperation;gekweld;8.18181818181818
324;desperation;gescheurd;7
325;desperation;tragisch;7.11111111111111
326;desperation;alles geprobeerd;9.28571428571429
327;desperation;poging;7
328;desperation;prober alles;9
329;desperation;ongeluk;7.75
330;desperation;dringend;8.54545454545454
331;desperation;met spoed;9
332;desperation;kwetsbar;7.2
333;desperation;gewild;8.5
334;desperation;will;7.63636363636364
335;desperation;uitgang;7
336;desperation;huilend;8.75
337;desperation;wen;7.5
338;desperation;wens;8.63636363636364
339;desperation;zich zorg mak;8.9
340;fixation;allesomvat;8.625
341;fixation;angst;7
342;fixation;ijver;9
343;fixation;aandacht;7.41666666666667
344;fixation;pest;7.85714285714286
345;fixation;lastigvall;7.81746031746032
346;fixation;gedrag;8.77777777777778
347;fixation;centrum;7.6
348;fixation;middelpunt van de belangstell;7.63636363636364
349;fixation;centrer op;9
350;fixation;dwang;9.125
351;fixation;dwangmat;7
352;fixation;concentrer;7.6
353;fixation;concentrer op;9.61111111111111
354;fixation;concentratie;8.25
355;fixation;concentraties;8.3
356;fixation;geconsumeerd;8.75
357;fixation;consumer;7.18181818181818
358;fixation;control;7.72727272727273
359;fixation;gekt;8.11111111111111
360;fixation;eng;7.875
361;fixation;misleid;7
362;fixation;wan;8.09090909090909
363;fixation;verlang;8
364;fixation;gedrev;8
365;fixation;gretig;7.3
366;fixation;in beslag nem;8.5
367;fixation;betover;7.25
368;fixation;fanaticus;8.33333333333333
369;fixation;fanatici;7.7
370;fixation;gefascineerd;8.2
371;fixation;gevoelen;7.36363636363636
372;fixation;gefixeerd;9.76923076923077
373;fixation;fixatie;9.85714285714286
374;fixation;brandpunt;7.7
375;fixation;middelpunt;7.7
376;fixation;focus;8.66666666666667
377;fixation;gefocust;9.3625
378;fixation;focust;7
379;fixation;scherpstell;9
380;fixation;blik;8.88888888888889
381;fixation;staard;7.11111111111111
382;fixation;groupie;7.3
383;fixation;gebruik;7.11111111111111
384;fixation;houd;7.625
385;fixation;smoorverliefd;9.55555555555556
386;fixation;uitzinn;9.4
387;fixation;jaloer;8.22222222222222
388;fixation;jaloezie;7.33333333333333
389;fixation;in de gat houd;7.63636363636364
390;fixation;minnar;7.44444444444444
391;fixation;lust;7.75
392;fixation;narcistisch;7.28571428571429
393;fixation;observer;7.33333333333333
394;fixation;obseder;9.11111111111111
395;fixation;geobsedeerd;10
396;fixation;obsessie;9.4
397;fixation;obsessief;9.26785714285715
398;fixation;obsessies;9.4
399;fixation;obsessief compulsief;9.9
400;fixation;ocd;9.44444444444444
401;fixation;overweld;7.71428571428571
402;fixation;paranoia;8.42857142857143
403;fixation;passie;8.44444444444444
404;fixation;bezet;7.8
405;fixation;preoccupatie;8.875
406;fixation;achtervolg;8.16666666666667
407;fixation;nastrev;7
408;fixation;rigid mentaliteit;7.22222222222222
409;fixation;sociopathisch;7.2
410;fixation;stalk;8.6375
411;fixation;gestalkt;7.27272727272727
412;fixation;stalker;8.09090909090909
413;fixation;star;8.35
414;fixation;staart;7.11111111111111
415;fixation;denk;7.85
416;fixation;gedacht;9.125
417;fixation;onafgebrok;9
418;fixation;onverzet;7
419;fixation;gespann;8
420;fixation;will;8.375
421;fixation;kijk;8
422;fixation;wak over;7.71428571428571
423;fixation;zich zorg mak;7.6
424;fixation;zorg mak;7.6
425;frustration;agressie;8.125
426;frustration;agressies;7.8
427;frustration;bedroefd;9.11111111111111
428;frustration;gefrustreerd;9.55555555555556
429;frustration;opgewond;8.25
430;frustration;woed;8.20769230769231
431;frustration;bos;9.18181818181818
432;frustration;angst;7.76893939393939
433;frustration;doodsangst;7.08333333333333
434;frustration;ergernis;8.29617604617605
435;frustration;verveeld;9.625
436;frustration;geirriteerd;9.29563492063492
437;frustration;vervel;8.875
438;frustration;spanning;8.37102272727273
439;frustration;aanval;7
440;frustration;faillissement;7.14285714285714
441;frustration;beklag;7.63636363636364
442;frustration;verbijster;7.25
443;frustration;schuld gev;7.4
444;frustration;beschuld;8
445;frustration;stor;8.75
446;frustration;opkropp;7.15384615384615
447;frustration;opbouw;7.08333333333333
448;frustration;kom op;8
449;frustration;klag;7.55555555555556
450;frustration;in de war;7.41666666666667
451;frustration;verward;7.41666666666667
452;frustration;consternatie;7
453;frustration;huild;8.2
454;frustration;crisis;7.625
455;frustration;huil;8
456;frustration;verdomd;8
457;frustration;verslag;7.58333333333333
458;frustration;geweigerd;7
459;frustration;wanhop;9.4
460;frustration;moeilijk;7.76923076923077
461;frustration;teleurgesteld;8.84615384615385
462;frustration;teleurstell;7.875
463;frustration;ongemak;7.22222222222222
464;frustration;verontrust;8.14583333333334
465;frustration;ontevred;8.18541666666667
466;frustration;ontgoocheld;7.25
467;frustration;ontzet;7.4
468;frustration;niet tevred;7.73333333333333
469;frustration;ongenoeg;8.42857142857143
470;frustration;radelos;7.63636363636364
471;frustration;verdriet;8.45454545454546
472;frustration;verbitterd;7.2
473;frustration;emoties;7.69230769230769
474;frustration;eind van latijn;7.28571428571429
475;frustration;jaloer;7.11111111111111
476;frustration;escalatie;7.44444444444444
477;frustration;geergerd;8.47222222222222
478;frustration;ontploff;7.45454545454545
479;frustration;misluk;7.72777777777778
480;frustration;gevoel;8.28571428571429
481;frustration;gevoelen;8
482;frustration;frustratie;10
483;frustration;woest;8.8
484;frustration;furor;7.16666666666667
485;frustration;opgev;7.81818181818182
486;frustration;somber;7.25
487;frustration;godverdomm;7.84090909090909
488;frustration;griev;8.72727272727273
489;frustration;hulpelos;7.36363636363636
490;frustration;tegenhoud;7.33333333333333
491;frustration;hopelos;8.48611111111111
492;frustration;pijn doen;7.71428571428571
493;frustration;ongeduld;8.84126984126984
494;frustration;woedend;8.21868131868132
495;frustration;herhal;7
496;frustration;prikkel;8.55555555555556
497;frustration;irritatie;9.55555555555556
498;frustration;uithal;9.57142857142857
499;frustration;de hop verliez;8.25
500;frustration;nijdig;7.4
501;frustration;stemming;7.25
502;frustration;negatief;9
503;frustration;negatief gelad;7
504;frustration;negativiteit;8.22222222222222
505;frustration;negativism;7.625
506;frustration;niet-starter;7
507;frustration;uitbarst;8.66666666666667
508;frustration;pijn;8.05681818181818
509;frustration;lastpak;8.77777777777778
510;frustration;pijn sensatie;7.11111111111111
511;frustration;verstor;7
512;frustration;kleinziel;7
513;frustration;kwad;9.77777777777778
514;frustration;machtelos;8.47979797979798
515;frustration;problem;8.36785714285714
516;frustration;spijt hebb;7.14285714285714
517;frustration;aanstot nem;7.33333333333333
518;frustration;rancuneus;7.22222222222222
519;frustration;ontslag nem;7.875
520;frustration;terugtrek;7.875
521;frustration;rustelos;7.55555555555556
522;frustration;droefheid;8.28571428571429
523;frustration;roodzien;8.9
524;frustration;bever;7.125
525;frustration;schud;7.63636363636364
526;frustration;geschokt;7.2
527;frustration;kort lontj;9.54545454545454
528;frustration;patstell;8.375
529;frustration;druk;7.44444444444444
530;frustration;gestrest;8.75
531;frustration;benadruk;8.8
532;frustration;stress;8.8
533;frustration;lijd;7.66666666666667
534;frustration;onderdruk;7.125
535;frustration;woedeaanval;9.09090909090909
536;frustration;driftbui;9.44444444444444
537;frustration;tran;8.66666666666667
538;frustration;temperament;7.77777777777778
539;frustration;gemoeder;9
540;frustration;gespann;8.8
541;frustration;opspann;8
542;frustration;de handdoek in de ring gooi;9
543;frustration;omvall;7
544;frustration;oner;7.6
545;frustration;ongeluk;8.625
546;frustration;ongelukk;8.625
547;frustration;onwil;7.3
548;frustration;van strek;9
549;frustration;gewelddad;7.25
550;frustration;weglop;8.33766233766234
551;god;zich houd aan;7.2
552;god;al-koran;8.42857142857143
553;god;almacht;8.51934523809524
554;god;allah;9.66666666666667
555;god;oud;7.625
556;god;engel;8.88095238095238
557;god;anglican;8
558;god;apocalyp;8.25
559;god;apostel;9.5
560;god;apostolisch;7.25
561;god;aartsbisschop;7.75
562;god;armageddon;7.5
563;god;doper;7.85714285714286
564;god;gelof;9.75
565;god;overtu;9.66666666666667
566;god;gelov;9.01948051948052
567;god;bijbel;9.85353535353535
568;god;zegen;8.84015151515151
569;god;gezeg;8.53846153846154
570;god;broederliefd;7.45454545454545
571;god;boeddhism;8.66666666666667
572;god;kathedral;9.72727272727273
573;god;katholiek;8.94805194805194
574;god;katholicism;9.25
575;god;kapel;9.27272727272727
576;god;kapelan;7.66666666666667
577;god;liefdad;7.11111111111111
578;god;christus;9.75
579;god;christendom;9.48181818181818
580;god;christelijk;9.875
581;god;christelijk bijbel;9.3
582;god;christelijk kerk;9.8
583;god;christelijk religie;9.25
584;god;christen;9.125
585;god;kerk;9.66666666666666
586;god;kerkgebouw;9.55555555555556
587;god;kerkdienst;10
588;god;geestelijk;8.68166666666667
589;god;clementie;7.5
590;god;medelev;8.6
591;god;compassie;8.6
592;god;gemeent;8.31111111111111
593;god;wijd;7.66666666666667
594;god;adviser;7.11111111111111
595;god;creatie;8.28571428571429
596;god;schepper;9.75
597;god;maker;8.13888888888889
598;god;kruis;7.74675324675325
599;god;doornenkron;9.5
600;god;gekruisigd;8.33333333333333
601;god;kruisig;7.72727272727273
602;god;toewijd;8.5625
603;god;god;9.7037037037037
604;god;godheid;9.8
605;god;diocesan;7.25
606;god;goddelijk;9.45833333333333
607;god;ler;7.22222222222222
608;god;drijvend kracht;7.6
609;god;kerkelijk;8.16666666666667
610;god;eden;8.66666666666667
611;god;elysisch;8
612;god;entiteit;8.5952380952381
613;god;eeuwig;8.875
614;god;ethisch;7.33333333333333
615;god;ethisch cod;8
616;god;ethiek;7.4
617;god;evangelisch;9.14285714285714
618;god;extremist;7.77777777777778
619;god;fabel;7.5
620;god;vertrouw;8.28703703703704
621;god;trouw;8.625
622;god;vader;9.44444444444444
623;god;volg;7.625
624;god;volger;7.57142857142857
625;god;kracht;8.27948717948718
626;god;vergiffenis;9.75
627;god;gabriel;7.27272727272727
628;god;ganesha;10
629;god;god almacht;8.7
630;god;god wil;9.1
631;god;godin;9.54545454545454
632;god;godinn;9.33333333333333
633;god;goddelos;7.22222222222222
634;god;goed herder;7.14285714285714
635;god;goedheid;7.33333333333333
636;god;genad;9.33333333333333
637;god;geweld kracht;9.71428571428571
638;god;best;7.125
639;god;hades;8.6
640;god;geluk;9.2
641;god;hemel;9.28333333333333
642;god;hel;7.18181818181818
643;god;herculisch;7.88888888888889
644;god;hoger kracht;9.90909090909091
645;god;hindoeism;7
646;god;heilig;8.84781746031746
647;god;heilig boek;10
648;god;heilig man;9.45454545454546
649;god;heilig person;9.77777777777778
650;god;heilig plek;8.9
651;god;heilig schrift;9.07638888888889
652;god;heilig woord;8.4
653;god;ideologisch;8.28571428571429
654;god;ideologie;9.22222222222222
655;god;afgoderij;7.28571428571429
656;god;verafgod;7.11111111111111
657;god;imam;8
658;god;onsterf;8.51298701298701
659;god;onoverwinn;7.15384615384615
660;god;onzicht;9.875
661;god;islamism;7.875
662;god;jehova;8.81818181818182
663;god;jezus;9.88888888888889
664;god;jezus christus;9.6
665;god;jezus van nazareth;9.75
666;god;jod;7.3
667;god;jodendom;8.38461538461539
668;god;koran;8.61111111111111
669;god;her;9.33333333333333
670;god;liefd;7.90909090909091
671;god;loyaliteit;7.33333333333333
672;god;grot macht;9.22222222222222
673;god;moskee;9.625
674;god;masjid;10
675;god;massa-;7.36363636363636
676;god;massa';7.57142857142857
677;god;barmhart;7.13333333333333
678;god;messias;8.8
679;god;macht;9.36363636363636
680;god;machtig;9.85714285714286
681;god;mindfulnes;8.57142857142857
682;god;zendingswerk;8.22222222222222
683;god;klooster;9.5
684;god;morel;8.15384615384615
685;god;morel princip;7.90909090909091
686;god;moral;7.2
687;god;moslim;9.4
688;god;moskeeen;8
689;god;mohammed;9.125
690;god;moslimism;8.28571428571429
691;god;myth;8.02083333333334
692;god;mythologie;8.45454545454546
693;god;niet bestaand;7.25
694;god;orakel;7.75
695;god;georganiseerd religie;9.55555555555556
696;god;pacifism;7.44444444444444
697;god;pater;9.66666666666667
698;god;pantheism;7.875
699;god;paradijs;8.33333333333333
700;god;parochie;8.66666666666667
701;god;passie;8.33333333333333
702;god;pastor;8.79545454545454
703;god;vred;7.44444444444444
704;god;gemoedsrust;7
705;god;vredig;8.22222222222222
706;god;faros;8
707;god;filosofisch system;7.6
708;god;filosofie;9
709;god;bedevaart;8.4
710;god;polytheism;9
711;god;krachtig;8.625
712;god;bid;9.59848484848484
713;god;bad;8.55555555555556
714;god;gebed;9.75
715;god;bidt;9.76923076923077
716;god;predik;8.07638888888889
717;god;predikt;7.9025974025974
718;god;predikant;8.92307692307692
719;god;priester;9.47474747474747
720;god;beloofd land;8
721;god;profetie;8.6
722;god;voorspeld;8.375
723;god;voorspeller;8.2
724;god;profeter;7.11111111111111
725;god;profet;8.89646464646465
726;god;protestant;7.8
727;god;protestantism;7.9
728;god;doel;7.3
729;god;qaida;10
730;god;rabbijn;10
731;god;tranc;7.71428571428571
732;god;rijk;7.71428571428571
733;god;red;7
734;god;rector;8
735;god;religies;9.75
736;god;religieus;9.75
737;god;religieus gelof;9.45454545454546
738;god;respect;7.63636363636364
739;god;opstand;8.85714285714286
740;god;eerbied;7.77777777777778
741;god;rit;7.57142857142857
742;god;ritueel;8.9
743;god;rituel;9
744;god;heerser;7.71428571428571
745;god;reglement;8.71428571428571
746;god;redder;9.57142857142857
747;god;prek;9.30555555555556
748;god;shiva;9.33333333333333
749;god;zond;8.51010101010101
750;god;zondig;7.625
751;god;maatschappij;7.33333333333333
752;god;ziel;7.66666666666667
753;god;geest;9.11111111111111
754;god;spiritualiteit;9.55555555555556
755;god;bovennatur;7.875
756;god;supermacht;8.14285714285714
757;god;bewak;8
758;god;synagog;8.67857142857143
759;god;talmoed;8.33333333333333
760;god;tempel;9.1875
761;god;testament;9.41666666666667
762;god;de nazarener;8.875
763;god;theism;8.33333333333333
764;god;theist;9.14285714285714
765;god;theologie;9.22222222222222
766;god;tron;7.45454545454545
767;god;thora;8.14285714285714
768;god;tradities;8.85714285714286
769;god;betrouw;8.71428571428571
770;god;universum;7.54545454545455
771;god;ongezien;8.81818181818182
772;god;verer;8
773;god;dominee;7.66666666666667
774;god;domines;9
775;god;vishnu;9.18181818181818
776;god;wak over;7
777;god;wonder;7.85714285714286
778;god;woord van god;9.27272727272727
779;god;wereld-;7.375
780;god;aanbid;9.66666666666667
781;god;aanbed;9.34545454545454
782;god;aanbidder;9.22222222222222
783;god;zeus;10
784;grievance;bedroefd;7.8
785;grievance;gekrenkt;7.8
786;grievance;benadeeld;7.8
787;grievance;nod;7.3
788;grievance;lucht;9
789;grievance;beschuld;7.6
790;grievance;woed;7.96022727272727
791;grievance;angst;8.18181818181819
792;grievance;doodsangst;7
793;grievance;erger;8
794;grievance;verontschuld;7.16666666666667
795;grievance;overval;7.375
796;grievance;aangevall;7.33333333333333
797;grievance;nabestaand;7.14285714285714
798;grievance;geklaagd;9.375
799;grievance;klacht;8.78333333333333
800;grievance;schad;7
801;grievance;dod;8
802;grievance;wanhop;7.57142857142857
803;grievance;verschill;7.44444444444444
804;grievance;moeilijk;8.88888888888889
805;grievance;teleurgesteld;8.25
806;grievance;ontevred;8.34974747474747
807;grievance;discriminatie;8.28571428571429
808;grievance;discriminer;7.09090909090909
809;grievance;ontzet;7
810;grievance;niet tevred;8.88888888888889
811;grievance;verdriet;8.09920634920635
812;grievance;schrijnend;7.75
813;grievance;verstor;8.12727272727273
814;grievance;somber;7.5
815;grievance;verbitterd;8.08333333333333
816;grievance;gevoelen;7.44444444444444
817;grievance;breekbar;7.11111111111111
818;grievance;gefrustreerd;8.125
819;grievance;frustraties;8.1
820;grievance;rouw;8.925
821;grievance;hartverscheur;7
822;grievance;vreselijk;7.88888888888889
823;grievance;kwets;9.22222222222222
824;grievance;pijn doen;8.33333333333333
825;grievance;doet zer;8.77777777777778
826;grievance;toebreng;7
827;grievance;overtred;7.54166666666667
828;grievance;onrecht;8.11111111111111
829;grievance;onrechtvaard;8.65
830;grievance;geergerd;8.09027777777778
831;grievance;geirriteerd;7.2
832;grievance;betreurenswaard;7.2
833;grievance;rechtszak;8.77777777777778
834;grievance;eenzam;8.375
835;grievance;verliez;7.55555555555556
836;grievance;luguber;9
837;grievance;nijdig;7.125
838;grievance;mishandel;7.625
839;grievance;verkeerd begrep;7
840;grievance;rouwend;7
841;grievance;moord;7.375
842;grievance;negatief;8.36363636363636
843;grievance;beledigd;7.625
844;grievance;onderdruk;7
845;grievance;verontwaardigd;7.625
846;grievance;pijn;8.75
847;grievance;gepijnigd;8.09090909090909
848;grievance;bos;7.25
849;grievance;kwad;8.375
850;grievance;problem;8.90227272727273
851;grievance;spijtig;7
852;grievance;rancun;7.54545454545455
853;grievance;droefheid;8.09090909090909
854;grievance;serieus;8.5
855;grievance;worstel;7.25
856;grievance;gestok;7.36363636363636
857;grievance;lijd;9.15
858;grievance;geled;9.125
859;grievance;lijdt;8.75
860;grievance;zelfmoord;7
861;grievance;tragisch;7.4
862;grievance;verontrust;7.82142857142857
863;grievance;onaanvaard;7
864;grievance;oner;7.27777777777778
865;grievance;ongeluk;9
